x,y,rho,ux,uy,speed
1,56,1.000645485839603,-6.272839589564245e-05,0.004047799351644921,0.004048285370725325
1,57,1.000619368360151,-5.798312330934427e-05,0.004124736138147431,0.004125143664398622
1,58,1.000593025120246,-5.306931565976103e-05,0.0041956925368665,0.004196028147687029
1,59,1.00056653613121,-4.801119049401635e-05,0.004260468557882183,0.004260739068179996
1,60,1.000539981590139,-4.283355664876332e-05,0.004318894067228908,0.004319106467490728
1,61,1.000513441300217,-3.756164378616295e-05,0.004370829466266077,0.004370990860235665
1,62,1.000486994104254,-3.222093405493026e-05,0.004416166169564578,0.004416283712104336
1,63,1.000460717336968,-2.683699764324863e-05,0.004454826884130677,0.004454907719809238
1,64,1.00043468630132,-2.143533360034227e-05,0.004486765694498893,0.004486816897407191
1,65,1.000408973773582,-1.60412172610188e-05,0.004511967960047261,0.00451199647530273
1,66,1.000383649541255,-1.06795554681507e-05,0.004530450032549315,0.004530462619902198
1,67,1.000358779977402,-5.374751496540729e-06,0.00454225880323671,0.004542261983146177
1,68,1.000334427654959,-1.505796396979576e-07,0.004547471089884705,0.004547471092377763
1,69,1.000310651003046,4.969929312036499e-06,0.004546192876230828,0.004546195592810466
1,70,1.000287504006856,9.96459049674171e-06,0.004538558417276018,0.004538569356095681
1,71,1.000265035952603,1.481215225482233e-05,0.004524729223694197,0.004524753468157874
1,72,1.000243291220056,1.949237400161526e-05,0.004504892940499929,0.004504935111409521
1,73,1.000222309119482,2.398608855102856e-05,0.004479262138174776,0.004479326359502067
1,74,1.000202123772773,2.827524676594314e-05,0.004448073033614492,0.004448162901912215
1,75,1.000182764040505,3.234294112802361e-05,0.004411584154024951,0.004411702711412551
1,76,1.0001642534983,3.6173435378795e-05,0.004370074967127702,0.004370224677947725
1,77,1.000146610442307,3.975215430625097e-05,0.004323844505751611,0.004324027236696178
1,78,1.000129847933533,4.306564757565078e-05,0.004273210000632481,0.004273427004115849
1,79,1.0001139738908,4.610153859159201e-05,0.004218505527540622,0.004218757428171392
